"1,2,3-benzenetriol sulfate","1,5-anhydroglucitol (1,5-ag)","10-heptadecenoate (17:1n7)","10-nonadecenoate (19:1n9)","10-undecenoate (11:1n1)","13-hode + 9-hode","16a-hydroxy dhea 3-sulfate","16-hydroxypalmitate","1-methylhistidine","1-methylnicotinamide","2,3-dihydroxyisovalerate","21-hydroxypregnenolone disulfate","2-aminoadipate","2-aminobutyrate","2-aminoheptanoate","2-aminooctanoate","2-aminophenol sulfate","2-hydroxy-3-methylvalerate","2-hydroxydecanoate","2-hydroxyglutarate","2-hydroxyhippurate (salicylurate)","2-hydroxyoctanoate","2-hydroxypalmitate","2-hydroxystearate","2-methylbutyrylcarnitine (c5)","2-piperidinone","2-pyrrolidinone","3-(4-hydroxyphenyl)lactate","3-carboxy-4-methyl-5-propyl-2-furanpropanoate (cmpf)","3-hydroxy-2-ethylpropionate","3-hydroxy-3-methylglutarate","3-hydroxybutyrate (bhba)","3-hydroxydecanoate","3-hydroxyisobutyrate","3-hydroxylaurate","3-hydroxyoctanoate","3-indoxyl sulfate","3-methoxytyrosine","3-methyl catechol sulfate","3-methyl-2-oxobutyrate","3-methyl-2-oxovalerate","3-methylglutaconate","3-methylhistidine","3-phenylpropionate (hydrocinnamate)","3-phosphoglycerate","3-ureidopropionate","4-acetamidobutanoate","4-allylphenol sulfate","4-ethylphenylsulfate","4-guanidinobutanoate","4-hydroxychlorothalonil","4-hydroxyhippurate","4-hydroxyphenylpyruvate","4-methyl-2-oxopentanoate","4-methylcatechol sulfate","4-vinylphenol sulfate","5,6-dihydrothymine","5,6-dihydrouracil","5alpha-pregnan-3beta,20alpha-diol disulfate","5-dodecenoate (12:1n7)","5-methyluridine (ribothymidine)","5-oxoproline","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca)","7-methylguanine","9,10-dihome","9-hydroxystearate","acisoga","adenine","adenosine 5'-monophosphate (amp)","adrenate (22:4n6)","alanine","allantoin","alpha-hydroxyisocaproate","alpha-hydroxyisovalerate","alpha-ketobutyrate","alpha-ketoglutarate","alpha-tocopherol","arachidate (20:0)","arachidonate (20:4n6)","arginine","asparagine","aspartate","beta-alanine","beta-hydroxyisovalerate","betaine","biliverdin","campesterol","caprate (10:0)","caproate (6:0)","caprylate (8:0)","carnitine","catechol sulfate","c-glycosyltryptophan","chenodeoxycholate","cholate","cholesterol","choline","choline phosphate","citrate","citrulline","cortisol","cortisone","creatine","creatinine","cys-gly, oxidized","cysteine","cysteine s-sulfate","deoxycarnitine","deoxycholate","dihomo-linoleate (20:2n6)","dihomo-linolenate (20:3n3 or n6)","dimethylarginine (sdma + adma)","dimethylglycine","docosadienoate (22:2n6)","docosahexaenoate (dha; 22:6n3)","docosapentaenoate (n3 dpa; 22:5n3)","docosapentaenoate (n6 dpa; 22:5n6)","docosatrienoate (22:3n3)","edta","eicosapentaenoate (epa; 20:5n3)","erucate (22:1n9)","erythritol","erythronate","ethylmalonate","fructose","fumarate","galactonate","gamma-cehc","gamma-glutamylglutamate","gamma-glutamylglutamine","gamma-glutamylisoleucine","gamma-glutamylleucine","gamma-glutamylmethionine","gamma-glutamylphenylalanine","gamma-glutamylthreonine","gamma-glutamyltyrosine","gamma-glutamylvaline","gluconate","glucose","glucuronate","glutamate","glutamine","glycerate","glycerol","glycerophosphoethanolamine","glycerophosphorylcholine (gpc)","glycine","glycochenodeoxycholate","glycocholate","glycocholenate sulfate","glycodeoxycholate","glycohyocholate","glycolithocholate sulfate","glycoursodeoxycholate","guanidinoacetate","heme","heptanoate (7:0)","hippurate","histidine","homoarginine","homocitrulline","homostachydrine","hydroquinone sulfate","hyocholate","hypotaurine","hypoxanthine","imidazole lactate","imidazole propionate","iminodiacetate (ida)","indoleacetate","indolelactate","indolepropionate","inosine","isobutyrylglycine","isoleucine","isoleucylglycine","isovalerylglycine","kynurenate","kynurenine","lactate","laurate (12:0)","leucine","leucylglycine","linoleamide (18:2n6)","linoleate (18:2n6)","linolenate [alpha or gamma; (18:3n3 or 6)]","lysine","malate","maltose","margarate (17:0)","methionine","methionine sulfone","methionine sulfoxide","methyl glucopyranoside (alpha + beta)","methyl-4-hydroxybenzoate sulfate","methylmalonate (mma)","methylsuccinate","myo-inositol","myristate (14:0)","myristoleate (14:1n5)","n1-methyl-2-pyridone-5-carboxamide","n1-methyladenosine","n2,n2-dimethylguanosine","n6-acetyllysine","n6-succinyladenosine","n-acetylalanine","n-acetylarginine","n-acetylaspartate (naa)","n-acetyl-beta-alanine","n-acetylcarnosine","n-acetylglutamate","n-acetylglycine","n-acetylhistidine","n-acetylleucine","n-acetylmethionine","n-acetylneuraminate","n-acetylphenylalanine","n-acetylputrescine","n-acetylserine","n-acetyltaurine","n-acetylthreonine","n-acetyltryptophan","n-acetyltyrosine","n-acetylvaline","n-delta-acetylornithine","n-formylmethionine","n-formylphenylalanine","nicotinamide","n-oleoyltaurine","nonadecanoate (19:0)","oleamide","ornithine","orotate","orotidine","o-sulfo-l-tyrosine","oxalate (ethanedioate)","palmitate (16:0)","palmitoleate (16:1n7)","palmitoyl ethanolamide","pantothenate","p-cresol sulfate","phenol sulfate","phenylacetylcarnitine","phenylacetylglutamine","phenylalanine","phenyllactate (pla)","phenylpyruvate","phosphate","pipecolate","pregnenolone sulfate","pro-hydroxy-pro","proline","propionylglycine","pseudouridine","pyridoxal","pyridoxate","pyroglutamine","pyrraline","pyruvate","quinolinate","ribitol","ribonate","s-adenosylhomocysteine (sah)","salicylate","serine","s-methylcysteine","spermidine","sphinganine","sphingosine","sphingosine 1-phosphate","stachydrine","stearate (18:0)","stearidonate (18:4n3)","stearoyl ethanolamide","succinate","sucrose","sulfate","taurine","taurochenodeoxycholate","taurocholate","taurocholenate sulfate","taurodeoxycholate","taurolithocholate 3-sulfate","tauroursodeoxycholate","threonate","threonine","thyroxine","trans-4-hydroxyproline","trans-urocanate","trigonelline (n'-methylnicotinate)","tryptophan","tryptophan betaine","tyramine o-sulfate","tyrosine","uracil","urate","urea","uridine","ursodeoxycholate","valine","vanillic alcohol sulfate","vanillylmandelate (vma)","xanthine","xanthurenate","trimethylamine n-oxide","aconitate [cis or trans]","3-aminoisobutyrate","picolinate","succinimide","5-hydroxylysine","1-stearoyl-2-arachidonoyl-gpi (18:0/20:4)","1,2-dipalmitoyl-gpc (16:0/16:0)","1-myristoyl-2-palmitoyl-gpc (14:0/16:0)","gamma-glutamylglycine","mannitol/sorbitol","n6-carboxymethyllysine","1-stearoyl-2-oleoyl-gpe (18:0/18:1)","1-stearoyl-2-arachidonoyl-gpc (18:0/20:4)","1-palmitoyl-2-linoleoyl-gpe (16:0/18:2)","1-adrenoyl-gpc (22:4)","1-lignoceroyl-gpc (24:0)","arabonate/xylonate","arabitol/xylitol","1,2-dilinoleoyl-gpc (18:2/18:2)","1-stearoyl-2-oleoyl-gpc (18:0/18:1)","1,2-dioleoyl-gpe (18:1/18:1)","1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6)","1-stearoyl-2-docosahexaenoyl-gpc (18:0/22:6)","1-(1-enyl-stearoyl)-2-oleoyl-gpc (p-18:0/18:1)","1-(1-enyl-stearoyl)-2-oleoyl-gpe (p-18:0/18:1)","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","1-palmitoyl-2-stearoyl-gpc (16:0/18:0)","2-hydroxybutyrate/2-hydroxyisobutyrate","oleate/vaccenate (18:1)","isoleucylleucine/leucylisoleucine","palmitoyl dihydrosphingomyelin (d18:0/16:0)","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)","sphingomyelin (d18:2/24:1, d18:1/24:2)","1-stearoyl-2-linoleoyl-gpe (18:0/18:2)","1-stearoyl-2-arachidonoyl-gpe (18:0/20:4)","1-stearoyl-2-linoleoyl-gpc (18:0/18:2)","1-palmitoyl-2-palmitoleoyl-gpc (16:0/16:1)","1-palmitoyl-2-eicosapentaenoyl-gpc (16:0/20:5)","1-palmitoyl-2-arachidonoyl-gpe (16:0/20:4)","1-palmitoyl-2-docosahexaenoyl-gpe (16:0/22:6)","1-stearoyl-2-docosahexaenoyl-gpe (18:0/22:6)","1-(1-enyl-stearoyl)-2-arachidonoyl-gpe (p-18:0/20:4)","1-(1-enyl-palmitoyl)-2-arachidonoyl-gpe (p-16:0/20:4)","1-(1-enyl-stearoyl)-2-docosahexaenoyl-gpe (p-18:0/22:6)","1-(1-enyl-palmitoyl)-2-oleoyl-gpc (p-16:0/18:1)","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-gpc (p-16:0/22:6)","1-(1-enyl-palmitoyl)-2-linoleoyl-gpc (p-16:0/18:2)","1-(1-enyl-palmitoyl)-2-arachidonoyl-gpc (p-16:0/20:4)","1-(1-enyl-stearoyl)-2-docosahexaenoyl-gpc (p-18:0/22:6)","1-palmityl-2-oleoyl-gpc (o-16:0/18:1)","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)","1-pentadecanoyl-2-linoleoyl-gpc (15:0/18:2)","1-margaroyl-2-oleoyl-gpc (17:0/18:1)","1-margaroyl-2-linoleoyl-gpc (17:0/18:2)","1-stearoyl-2-dihomo-linolenoyl-gpc (18:0/20:3n3 or 6)","1-oleoyl-2-docosahexaenoyl-gpc (18:1/22:6)","1-(1-enyl-stearoyl)-2-linoleoyl-gpc (p-18:0/18:2)","1-myristoyl-2-linoleoyl-gpc (14:0/18:2)","1-stearoyl-2-docosapentaenoyl-gpc (18:0/22:5n3)","1-stearoyl-2-docosapentaenoyl-gpc (18:0/22:5n6)","1-palmitoyl-2-adrenoyl-gpc (16:0/22:4)","1-oleoyl-2-dihomo-linolenoyl-gpc (18:1/20:3)","1-(1-enyl-palmitoyl)-2-palmitoyl-gpc (p-16:0/16:0)","1-(1-enyl-stearoyl)-2-linoleoyl-gpe (p-18:0/18:2)","gamma-glutamylhistidine","n-palmitoyl-sphingosine (d18:1/16:0)","1-palmitoyl-2-oleoyl-gpe (16:0/18:1)","1-palmitoyl-2-linoleoyl-gpc (16:0/18:2)","1-palmitoyl-2-oleoyl-gpc (16:0/18:1)","cysteinylglycine","retinol (vitamin a)","n-acetylglucosamine/n-acetylgalactosamine","sphinganine-1-phosphate","glycochenodeoxycholate glucuronide","phosphatidylcholine (14:0/14:0, 16:0/12:0)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722828289096942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101194328756916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117470853185231,0,0,0,0,0,0,-0.0142183321337254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201712949567535,0.0436595500343855,0,0,0,0,0,0.0122474715695521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122357313331257,-0.0149723446607987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175977415987799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225298108161691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518812117774626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121628710887423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755933530064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174229213504574,0,0,0,0,0,0,0,0,0,0,0,-0.0207089239829886,0.0373693448342021,0,0,0,0,0,0,0,0,-0.0307424263737988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032493845857555,0,0.0421605688629967,0,0,0,0,0,0,0.0034909789745145,0.000793924733410521,0,0,0,0,0.00514638146743392,0,0,0,0,0,0,-0.00885277310771997,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224563698132259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078072668038507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365867109048275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018399833331704,0,0,0,0,0,0,0,0,-0.0188189717736462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357402419222473,0,0,0,0,-0.0543429434801422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000786053287575777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343621340673823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124405087098069,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260273719180351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394685305456059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298082494973644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392046861590916,-0.0124561700029582,0,0,0,0,0,0,0,0,0.0426877791128431,0.00551040435899677,0,0,0,0,0,0,-0.0309238727723839,0,0,0,0,0,0,0,0,0,-0.0117220253586732,0,0,0,0,-0.0135427107312207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000575732258755548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541351157548136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240189499142049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748899421239514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528154721021695,-0.0505179907141807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057861879906259,0,0,0,-0.0337330625302042,-0.0230053419386346,0,0,0,0,-0.0146067081822553,-0.0054982607686716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242914701110502,0,-0.0174418326206095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316108888341516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506570322805814,0,0,0,0,0,0,0,0,-0.0500099542811282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178732907851876,0,0,0,0,0,0,-0.0144614803646112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178952912090508,-0.0244594259681791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492625549415081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579445960844227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0060058366477093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0460595119551997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000840680221403016,0,0,0,-0.0804285722072088,0,0,0,-0.044164130707992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492894728359937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084961727368847,0,0,0,0,0,0.01045259782134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603205380704436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325088537555671,0,0,0,0,0,0,0,0,0,0,-0.049291026568024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316305844446926,-0.0129101754913551,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272121038939694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106124630620065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270255927298256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119540015940683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116301500302097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376843396559238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01228001360042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
